id,week,team,points,talent,outcome,spread,opponent,home,win,cover,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,interceptions,fumblesLost,defensiveTDs,tacklesForLoss,sacks,qbHurries,kickReturnYards,kickReturnTDs,test,wins,games,win_pct,points_MA,MOV_MA,totalYards_MA,rushYards_MA,passYards_MA,YardsPerPass_MA,YardsPerRush_MA,firstDowns_MA,turnovers_MA,interceptions_MA,fumbles_MA,defensiveTDs_MA,TFLs_MA,qbHurries_MA,sacks_MA,kickReturnYards_MA,kickReturnTDs_MA,team_opp,points_opp,talent_opp,outcome_opp,spread_opp,opponent_opp,home_opp,win_opp,cover_opp,totalYards_opp,rushingYards_opp,netPassingYards_opp,yardsPerPass_opp,yardsPerRushAttempt_opp,firstDowns_opp,turnovers_opp,interceptions_opp,fumblesLost_opp,defensiveTDs_opp,tacklesForLoss_opp,sacks_opp,qbHurries_opp,kickReturnYards_opp,kickReturnTDs_opp,test_opp,wins_opp,games_opp,win_pct_opp,points_MA_opp,MOV_MA_opp,totalYards_MA_opp,rushYards_MA_opp,passYards_MA_opp,YardsPerPass_MA_opp,YardsPerRush_MA_opp,firstDowns_MA_opp,turnovers_MA_opp,interceptions_MA_opp,fumbles_MA_opp,defensiveTDs_MA_opp,TFLs_MA_opp,qbHurries_MA_opp,sacks_MA_opp,kickReturnYards_MA_opp,kickReturnTDs_MA_opp,def_points_MA,def_MOV_MA,def_totalYards_MA,def_rushYards_MA,def_passYards_MA,def_YardsPerRush_MA,def_YardsPerPass_MA,def_firstDowns_MA,def_turnovers_MA,def_interceptions_MA,def_fumbles_MA,def_defensiveTDs_MA,def_sacks_MA,def_TFLs_MA,def_qbHurries_MA,def_kickReturnYards_MA,def_kickReturnTDs_MA,team_opp,opponent_opp,def_points_MA_opp,def_MOV_MA_opp,def_totalYards_MA_opp,def_rushYards_MA_opp,def_passYards_MA_opp,def_YardsPerRush_MA_opp,def_YardsPerPass_MA_opp,def_firstDowns_MA_opp,def_turnovers_MA_opp,def_interceptions_MA_opp,def_fumbles_MA_opp,def_defensiveTDs_MA_opp,def_sacks_MA_opp,def_TFLs_MA_opp,def_qbHurries_MA_opp,def_kickReturnYards_MA_opp,def_kickReturnTDs_MA_opp
401117864,3,East Carolina,10,468.23,-32,-7.5,Navy,0,0,0,222,84,138,6.0,2.9,10,2,1,1,0,7,2,0,75,0,1,1.0,2.0,0.5,27.0,33.5,421.5,203.0,218.5,5.9,4.3,24.5,1.5,1.0,0.5,0.0,5.0,2.5,5.0,47.5,0.0,Navy,42,335.4,-32,-7.5,East Carolina,1,1,1,468,315,153,19.1,4.9,27,1,0,1,0,14,0,4,21,0,1,1.0,1.0,1.0,45.0,38.0,531.0,428.0,103.0,11.4,6.4,28.0,1.0,0.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,21.5,21.0,345.5,115.0,230.5,3.6500000000000004,7.25,18.0,1.0,1.0,0.0,0.0,2.5,10.0,6.0,30.5,0.0,Navy,East Carolina,7.0,,231.0,64.0,167.0,2.4,5.8,14.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,49.0,0.0
401114271,5,East Carolina,24,468.23,3,-3.0,Old Dominion,0,1,1,309,107,202,9.6,3.0,12,3,2,1,2,11,4,6,16,0,1,2.0,4.0,0.5,20.75,27.75,386.25,190.0,196.25,6.0,4.275,21.0,1.25,0.75,0.5,0.0,7.75,2.0,3.5,42.5,0.0,Old Dominion,21,374.74,3,-3.0,East Carolina,1,0,0,293,90,203,6.8,2.1,16,3,2,1,0,8,1,4,20,0,1,1.0,3.0,0.3333333333333333,19.333333333333332,9.333333333333334,295.3333333333333,133.33333333333334,162.0,6.2,3.1999999999999997,18.333333333333332,1.0,1.0,0.0,0.0,6.333333333333333,0.6666666666666666,3.0,48.666666666666664,0.0,23.0,31.333333333333332,354.75,166.75,188.0,3.9250000000000003,9.625,19.75,1.0,0.75,0.25,0.0,2.75,12.0,5.25,32.75,0.0,Old Dominion,East Carolina,26.666666666666668,7.833333333333333,305.0,89.66666666666667,215.33333333333334,2.6999999999999997,7.966666666666668,16.666666666666668,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,6.0,12.666666666666666,3.0,89.66666666666667,0.0
401117902,11,East Carolina,51,468.23,-8,-22.0,SMU,0,0,1,644,146,498,11.9,4.2,27,1,0,1,0,5,1,2,62,0,1,3.0,9.0,0.3333333333333333,27.0,-6.25,443.0,118.25,324.75,8.100000000000001,3.000000000000001,27.25,1.25,0.75,0.5,0.25,8.75,4.5,2.25,65.5,0.25,SMU,59,565.15,-8,-22.0,East Carolina,1,1,0,636,222,414,9.0,6.0,33,1,1,0,0,7,2,3,73,0,1,8.0,9.0,0.8888888888888888,42.5,8.25,508.25,151.75,356.5,7.375000000000001,3.9249999999999994,26.75,0.75,0.5,0.25,0.25,9.5,3.75,4.5,84.25,0.0,39.75,3.4791666666666665,528.25,276.75,251.5,6.5,7.675,26.75,1.25,0.5,0.75,0.25,2.5,9.5,10.25,21.5,0.0,SMU,East Carolina,35.75,-0.4375,449.25,122.5,326.75,3.3250000000000015,9.075,21.0,1.75,1.0,0.75,0.25,3.25,9.25,3.75,104.0,0.25
401117854,1,UCLA,14,741.4,-10,-2.5,Cincinnati,0,0,0,218,62,156,6.0,1.7,12,4,2,2,0,4,1,4,12,0,1,,,,,,,,,,,,,,,,,,,,,Cincinnati,24,576.61,-10,-2.5,UCLA,1,1,1,417,175,242,9.3,3.6,23,2,1,1,0,14,2,14,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cincinnati,UCLA,,,,,,,,,,,,,,,,,
401114210,8,UCLA,34,741.4,18,-4.5,Stanford,0,1,1,455,263,192,5.6,6.1,20,1,1,0,0,22,7,8,27,0,1,1.0,6.0,0.16666666666666666,32.25,-13.0,476.25,183.25,293.0,8.049999999999999,4.3500000000000005,25.25,1.0,1.0,0.0,0.5,6.75,2.75,2.0,43.5,0.25,Stanford,16,787.59,18,-4.5,UCLA,1,0,0,198,55,143,4.5,1.8,11,1,0,1,1,18,3,8,38,0,1,3.0,6.0,0.5,21.75,2.5,354.5,129.75,224.75,6.925000000000001,4.0249999999999995,19.0,0.5,0.5,0.0,0.5,7.0,3.75,4.0,66.75,0.0,44.75,21.541666666666668,557.5,180.25,377.25,5.749999999999999,10.350000000000001,23.75,1.5,0.5,1.0,0.0,5.0,10.75,6.0,8.5,0.0,Stanford,UCLA,26.75,15.854166666666668,415.0,127.75,287.25,3.8749999999999996,9.175,21.0,0.5,0.25,0.25,0.0,3.25,8.0,4.75,22.25,0.0
401114215,4,UCLA,67,741.4,4,-18.5,Washington State,0,1,1,657,150,507,13.3,4.1,28,1,1,0,2,4,2,8,128,1,1,0.0,3.0,0.0,14.0,-11.0,263.3333333333333,78.0,185.33333333333334,6.466666666666666,2.1999999999999997,16.333333333333332,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,6.666666666666667,2.0,2.3333333333333335,14.666666666666666,0.0,Washington State,63,556.27,4,-18.5,UCLA,1,0,0,720,150,570,9.3,7.1,28,6,2,4,0,5,2,18,23,0,1,3.0,3.0,1.0,49.333333333333336,28.666666666666668,567.0,91.0,476.0,10.333333333333334,5.233333333333333,26.0,0.6666666666666666,0.6666666666666666,0.0,0.0,7.0,3.3333333333333335,2.6666666666666665,33.666666666666664,0.0,31.666666666666668,21.5,467.0,188.0,279.0,4.266666666666667,10.633333333333333,23.666666666666668,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,5.333333333333333,12.0,6.0,13.0,0.0,Washington State,UCLA,16.0,18.0,346.3333333333333,183.66666666666666,162.66666666666666,4.633333333333333,6.433333333333334,20.333333333333332,3.0,0.6666666666666666,2.3333333333333335,0.0,1.0,4.0,4.0,19.333333333333332,0.0
401114217,13,UCLA,35,741.4,-17,-13.5,USC,0,0,0,540,157,383,7.8,4.0,27,1,1,0,0,6,3,0,42,0,1,4.0,10.0,0.4,27.5,13.75,385.75,182.5,203.25,6.874999999999999,3.9000000000000004,22.25,2.5,1.0,1.5,0.0,9.5,2.75,4.0,28.25,0.0,USC,52,915.56,-17,-13.5,UCLA,1,1,1,643,128,515,11.0,4.0,34,1,0,1,0,8,3,1,20,0,1,7.0,11.0,0.6363636363636364,32.75,-16.25,471.25,83.0,388.25,9.000000000000004,3.150000000000001,25.25,2.0,1.25,0.75,0.0,5.5,1.25,2.5,34.75,0.0,27.75,5.5625,350.0,115.0,235.0,3.6249999999999996,9.100000000000001,16.75,1.0,0.25,0.75,0.5,3.25,12.25,2.5,22.25,0.0,USC,UCLA,32.5,12.125,381.75,129.25,252.5,4.2,6.824999999999999,23.25,1.5,1.25,0.25,0.5,2.25,7.75,1.25,102.25,0.25
401114216,12,UCLA,3,741.4,-46,-21.0,Utah,0,0,0,269,50,219,6.1,1.4,18,5,2,3,0,7,3,0,15,0,1,4.0,9.0,0.4444444444444444,34.5,-2.0,441.5,234.0,207.5,6.799999999999999,4.875000000000001,24.5,1.25,0.5,0.75,0.0,10.25,3.0,3.75,30.25,0.0,Utah,49,620.35,-46,-21.0,UCLA,1,1,1,536,201,335,17.6,5.3,19,1,0,1,1,10,5,0,0,0,1,8.0,9.0,0.8888888888888888,35.25,0.75,429.25,188.25,241.0,11.125000000000002,4.2,21.25,1.75,0.25,1.5,0.5,5.75,3.0,3.25,11.0,0.0,27.5,6.75,328.0,105.5,222.5,3.5749999999999993,7.450000000000001,17.0,0.75,0.25,0.5,0.25,3.5,13.75,3.0,22.25,0.0,Utah,UCLA,9.5,-0.0625,201.25,58.75,142.5,2.2750000000000004,3.5499999999999994,12.75,1.5,1.0,0.5,0.0,2.25,8.25,0.5,45.75,0.0
401114166,5,UCLA,17,741.4,-3,-3.5,Arizona,0,0,1,445,217,228,5.4,5.0,25,1,1,0,0,7,2,0,0,0,1,1.0,4.0,0.25,27.25,-9.25,361.75,96.0,265.75,8.175,2.675,19.25,2.25,1.25,1.0,0.5,6.0,3.5,2.25,43.0,0.25,Arizona,20,570.07,-3,-3.5,UCLA,1,1,0,451,99,352,8.0,3.3,21,0,0,0,0,10,4,0,0,0,1,2.0,3.0,0.6666666666666666,43.666666666666664,15.0,586.0,307.6666666666667,278.3333333333333,9.200000000000001,6.7,25.666666666666668,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,6.666666666666667,0.3333333333333333,1.0,37.666666666666664,0.0,39.5,23.88888888888889,530.25,178.5,351.75,4.975,10.3,24.75,2.0,0.75,1.25,0.0,4.5,10.25,9.0,15.5,0.0,Arizona,UCLA,33.333333333333336,35.0,482.6666666666667,110.66666666666667,372.0,4.033333333333334,7.5,26.333333333333332,3.3333333333333335,2.6666666666666665,0.6666666666666666,0.0,3.0,8.0,1.3333333333333333,38.666666666666664,0.0
401117863,3,Miami (OH),13,359.14,-22,-17.0,Cincinnati,0,0,0,207,64,143,7.9,1.6,14,1,0,1,0,10,8,0,93,0,1,1.0,2.0,0.5,31.0,27.5,297.0,124.5,172.5,7.8500000000000005,3.5999999999999996,12.5,1.0,0.5,0.5,1.0,11.0,2.0,1.5,54.5,0.0,Cincinnati,35,576.61,-22,-17.0,Miami (OH),1,1,1,420,234,186,6.2,4.9,23,1,1,0,0,24,10,2,53,0,1,1.0,2.0,0.5,12.0,26.0,345.0,141.0,204.0,8.25,3.35,18.0,2.0,1.0,1.0,0.0,9.5,7.0,1.5,44.5,0.0,27.5,,373.5,143.5,230.0,3.6500000000000004,7.25,24.0,2.0,1.0,1.0,0.0,0.5,2.0,1.0,34.5,0.0,Cincinnati,Miami (OH),28.0,24.0,363.0,166.0,197.0,3.8000000000000003,7.4,21.5,2.0,1.0,1.0,0.0,3.0,5.5,2.0,18.5,0.0
401132982,15,Miami (OH),26,359.14,5,-6.5,Central Michigan,0,1,1,272,76,196,7.3,2.2,15,0,0,0,0,5,3,1,127,0,1,7.0,12.0,0.5833333333333334,28.75,13.75,333.25,165.25,168.0,9.325000000000001,4.474999999999998,15.0,1.5,1.25,0.25,0.5,9.0,3.0,4.5,51.0,0.0,Central Michigan,21,416.63,5,-6.5,Miami (OH),1,0,0,355,99,256,6.0,3.2,20,1,1,0,0,11,3,0,51,0,1,7.0,11.0,0.6363636363636364,38.0,11.5,487.75,190.25,297.5,9.175,4.724999999999999,26.5,2.5,1.0,1.5,0.0,8.0,2.5,0.5,83.25,0.0,20.5,4.6875000000000036,357.25,173.0,184.25,3.575,6.000000000000003,19.5,1.5,0.75,0.75,0.25,1.25,3.75,1.25,31.25,0.0,Central Michigan,Miami (OH),28.5,8.1875,367.5,171.0,196.5,4.025,7.350000000000001,19.75,1.25,1.25,0.0,1.0,1.25,4.5,1.5,90.5,0.0
401112253,4,Miami (OH),5,359.14,-71,-38.5,Ohio State,0,0,0,130,70,60,3.0,1.6,10,3,1,2,0,6,4,0,11,0,1,1.0,3.0,0.3333333333333333,25.0,25.666666666666668,267.0,104.33333333333333,162.66666666666666,7.866666666666667,2.933333333333333,13.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.666666666666666,1.3333333333333333,3.6666666666666665,67.33333333333333,0.0,Ohio State,76,973.56,-71,-38.5,Miami (OH),1,1,1,601,227,374,12.5,5.4,30,1,0,1,0,13,10,1,0,0,1,3.0,3.0,1.0,46.0,8.333333333333334,499.0,271.0,228.0,8.366666666666667,6.033333333333334,28.333333333333332,1.0,0.0,1.0,0.3333333333333333,10.333333333333334,1.3333333333333333,7.0,41.333333333333336,0.0,30.0,26.0,389.0,173.66666666666666,215.33333333333334,4.066666666666667,6.8999999999999995,23.666666666666668,1.6666666666666667,1.0,0.6666666666666666,0.0,3.6666666666666665,9.333333333333334,1.3333333333333333,40.666666666666664,0.0,Ohio State,Miami (OH),10.333333333333334,15.5,252.66666666666666,57.0,195.66666666666666,1.7333333333333332,6.133333333333333,15.0,1.3333333333333333,1.0,0.3333333333333333,0.0,1.6666666666666667,5.333333333333333,2.6666666666666665,68.0,0.0
401119314,14,Miami (OH),27,359.14,-14,-3.0,Ball State,0,0,0,275,107,168,8.8,3.7,10,2,2,0,1,6,3,2,94,0,1,7.0,11.0,0.6363636363636364,27.75,8.5,381.25,210.75,170.5,8.650000000000002,5.274999999999999,17.75,1.5,0.75,0.75,0.25,10.75,5.0,4.5,32.75,0.0,Ball State,41,327.92,-14,-3.0,Miami (OH),1,1,1,578,261,317,7.9,4.8,30,1,0,1,0,3,0,2,23,0,1,4.0,11.0,0.36363636363636365,33.5,-1.75,449.25,266.0,183.25,7.799999999999999,5.874999999999998,22.25,0.75,0.25,0.5,0.25,5.5,1.5,1.0,135.0,0.25,14.25,9.750000000000004,296.75,139.5,157.25,3.175,5.225000000000002,18.25,1.75,1.0,0.75,0.25,1.75,8.0,0.75,31.25,0.0,Ball State,Miami (OH),38.75,6.75,522.25,277.25,245.0,5.55,9.25,27.5,1.0,0.5,0.5,0.0,2.25,6.0,1.5,102.75,0.0
401119298,11,Miami (OH),24,359.14,3,-7.0,Ohio,0,1,1,278,129,149,8.3,4.4,14,0,0,0,0,8,3,2,17,0,1,4.0,8.0,0.5,25.0,8.0,360.25,152.5,207.75,7.075000000000003,3.65,17.5,1.25,0.75,0.5,0.5,13.5,4.0,3.25,60.25,0.0,Ohio,21,337.17,3,-7.0,Miami (OH),1,0,0,374,241,133,4.9,5.2,25,2,0,2,0,5,2,1,0,0,1,4.0,8.0,0.5,34.0,-2.5,449.25,227.25,222.0,9.125000000000004,4.95,24.75,0.75,0.5,0.25,0.0,7.25,3.5,2.0,51.0,0.0,24.5,18.062500000000004,348.5,181.0,167.5,4.125,5.375000000000002,20.75,1.75,1.0,0.75,0.25,4.5,14.0,2.25,10.0,0.0,Ohio,Miami (OH),29.5,17.1875,428.75,201.5,227.25,5.5249999999999995,7.5249999999999995,21.0,1.0,0.25,0.75,0.25,2.5,7.5,2.0,47.75,0.0
401119278,7,Miami (OH),16,359.14,-22,-12.5,Western Michigan,0,0,0,365,105,260,5.7,3.1,19,3,3,0,0,9,2,0,12,0,1,2.0,5.0,0.4,25.0,34.5,237.75,117.25,120.5,6.600000000000001,2.6499999999999995,13.5,1.25,0.25,1.0,1.0,12.5,1.5,4.25,63.0,0.0,Western Michigan,38,452.05,-22,-12.5,Miami (OH),1,1,1,310,173,137,5.5,4.3,16,1,1,0,1,16,12,3,17,0,1,3.0,6.0,0.5,36.25,22.25,525.75,239.0,286.75,8.4,6.3,23.75,1.5,0.75,0.75,0.0,9.75,3.75,5.25,53.5,0.0,37.0,19.27777777777778,425.25,211.0,214.25,4.675000000000001,7.325000000000001,23.75,2.25,1.25,1.0,0.0,5.5,12.75,2.25,25.75,0.0,Western Michigan,Miami (OH),27.0,8.666666666666668,448.25,212.5,235.75,4.774999999999999,7.300000000000001,23.75,2.5,1.25,1.25,0.0,2.0,7.75,5.0,54.75,0.0
401112191,1,Miami (OH),14,359.14,-24,-25.0,Iowa,0,0,1,245,59,186,6.9,2.4,11,1,1,0,0,0,2,2,36,0,1,,,,,,,,,,,,,,,,,,,,,Iowa,38,637.65,-24,-25.0,Miami (OH),1,1,0,465,213,252,8.4,5.2,26,1,0,1,0,2,1,2,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa,Miami (OH),,,,,,,,,,,,,,,,,
401119291,9,Miami (OH),23,359.14,7,-2.5,Kent State,0,1,1,467,289,178,6.1,6.9,21,2,0,2,0,13,3,10,21,0,1,3.0,7.0,0.42857142857142855,20.5,27.5,276.0,97.75,178.25,6.3000000000000025,2.3249999999999997,14.75,1.5,1.0,0.5,0.5,11.75,1.5,3.5,57.75,0.0,Kent State,16,313.22,7,-2.5,Miami (OH),1,0,0,336,127,209,4.8,3.2,25,2,1,1,0,20,2,0,23,0,1,2.0,6.0,0.3333333333333333,31.5,18.5,433.0,220.5,212.5,7.200000000000001,5.075,23.75,0.5,0.0,0.5,0.0,8.0,1.0,2.0,27.25,0.0,39.5,15.520833333333336,414.75,206.0,208.75,4.675000000000001,7.300000000000002,22.0,1.5,0.75,0.75,0.25,6.5,12.25,2.5,4.25,0.0,Kent State,Miami (OH),29.0,6.208333333333332,434.75,204.25,230.5,4.45,8.5,24.75,1.0,0.5,0.5,0.0,5.75,8.0,2.25,61.0,0.0
401117875,6,UCF,24,598.57,-3,3.5,Cincinnati,0,0,0,423,126,297,6.5,3.0,28,4,3,1,0,7,2,5,73,0,1,4.0,5.0,0.8,45.75,5.0,537.25,206.25,331.0,11.325000000000001,4.95,23.75,1.0,0.5,0.5,0.75,12.0,6.75,2.5,22.75,0.0,Cincinnati,27,576.61,-3,3.5,UCF,1,1,1,341,192,149,4.8,4.7,18,1,1,0,2,8,6,5,19,0,1,3.0,4.0,0.75,27.75,9.0,408.75,186.5,222.25,8.5,4.025,22.0,1.5,0.75,0.75,0.0,12.0,12.5,3.75,43.5,0.0,24.25,12.958333333333334,382.0,148.5,233.5,4.2,5.45,24.0,1.75,1.0,0.75,0.75,2.75,9.75,5.0,48.25,0.0,Cincinnati,UCF,20.75,18.666666666666668,297.25,130.25,167.0,3.375,6.775,17.75,1.25,0.5,0.75,0.0,4.0,6.5,2.25,58.5,0.0
401117906,13,UCF,34,598.57,3,7.0,Tulane,0,1,0,484,165,319,6.8,3.9,23,0,0,0,0,9,4,0,0,0,1,7.0,10.0,0.7,44.75,-2.75,537.5,228.25,309.25,9.375,5.4750000000000005,23.0,1.5,0.5,1.0,0.0,12.0,2.25,4.25,21.75,0.0,Tulane,31,486.98,3,7.0,UCF,1,0,1,402,221,181,6.7,4.0,21,0,0,0,1,7,0,0,119,1,1,6.0,10.0,0.6,28.5,13.25,404.25,206.5,197.75,8.049999999999999,4.725,21.25,2.5,2.0,0.5,0.25,8.0,2.5,1.25,94.25,0.0,28.0,1.0625,380.25,148.5,231.75,3.000000000000001,7.625000000000001,20.75,1.25,1.0,0.25,0.0,3.25,7.25,1.5,46.5,0.0,Tulane,UCF,35.75,-3.3749999999999996,430.75,182.5,248.25,4.399999999999999,8.624999999999998,21.0,0.75,0.5,0.25,0.25,3.25,7.25,4.0,47.75,0.0
401117891,9,UCF,63,598.57,42,11.5,Temple,0,1,1,614,385,229,10.0,8.0,24,1,0,1,0,14,8,0,17,0,1,5.0,7.0,0.7142857142857143,38.75,13.0,516.0,159.5,356.5,9.375,3.9750000000000005,26.75,2.0,1.25,0.75,0.75,11.25,5.25,2.5,30.25,0.0,Temple,21,489.03,42,11.5,UCF,1,0,0,266,45,221,7.1,1.1,12,2,2,0,0,6,4,0,108,0,1,4.0,6.0,0.6666666666666666,25.5,9.5,385.25,173.5,211.75,6.275,3.7,22.0,1.25,0.25,1.0,0.25,11.0,10.25,4.75,50.5,0.0,27.75,6.770833333333334,422.25,175.75,246.5,4.275,6.4750000000000005,25.5,2.0,1.0,1.0,0.75,5.0,12.75,5.75,45.0,0.0,Temple,UCF,23.0,9.875,444.75,139.0,305.75,3.5250000000000004,6.925000000000001,25.0,2.0,0.75,1.25,0.0,2.75,6.0,3.75,30.5,0.0
401112461,4,UCF,34,598.57,-1,10.0,Pittsburgh,0,0,0,423,85,338,8.0,2.5,20,2,2,0,1,10,2,8,26,0,1,3.0,3.0,1.0,51.666666666666664,15.333333333333334,604.3333333333334,282.6666666666667,321.6666666666667,11.366666666666667,5.7,29.666666666666668,0.3333333333333333,0.0,0.3333333333333333,0.0,15.333333333333334,15.0,2.3333333333333335,31.0,0.0,Pittsburgh,35,637.95,-1,10.0,UCF,1,1,1,439,196,243,4.8,5.3,30,1,0,1,1,24,6,14,63,0,1,1.0,3.0,0.3333333333333333,14.666666666666666,0.3333333333333333,380.0,87.33333333333333,292.6666666666667,6.833333333333333,2.6333333333333333,19.0,0.6666666666666666,0.6666666666666666,0.0,0.0,9.0,6.666666666666667,6.0,15.333333333333334,0.0,13.666666666666666,20.75,253.0,85.66666666666667,167.33333333333334,2.6999999999999997,3.9333333333333336,17.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,5.333333333333333,2.3333333333333335,37.333333333333336,0.0,Pittsburgh,UCF,19.0,26.5,303.6666666666667,110.33333333333333,193.33333333333334,3.4333333333333336,6.433333333333333,16.333333333333332,0.0,0.0,0.0,0.0,2.6666666666666665,7.666666666666667,10.666666666666666,35.0,0.0
401114249,2,UCF,48,598.57,34,14.0,Florida Atlantic,0,1,1,574,312,262,13.1,6.6,23,0,0,0,0,16,5,5,21,0,1,1.0,1.0,1.0,62.0,62.0,694.0,338.0,356.0,9.4,6.0,42.0,0.0,0.0,0.0,0.0,24.0,28.0,2.0,50.0,0.0,Florida Atlantic,14,524.02,34,14.0,UCF,1,0,0,314,137,177,4.4,2.9,22,1,1,0,0,5,1,5,25,0,1,0.0,1.0,0.0,21.0,24.0,228.0,22.0,206.0,5.2,0.7,17.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,30.0,0.0,0.0,,96.0,4.0,92.0,0.2,2.6,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,66.0,0.0,Florida Atlantic,UCF,45.0,,469.0,237.0,232.0,4.9,8.9,24.0,2.0,0.0,2.0,0.0,4.0,12.0,2.0,67.0,0.0
401117900,11,UCF,31,598.57,-3,16.5,Tulsa,0,0,0,457,167,290,7.6,3.6,21,3,2,1,0,5,1,0,68,0,1,7.0,9.0,0.7777777777777778,43.0,-2.75,529.0,218.0,311.0,9.1,5.325,24.75,1.75,0.75,1.0,0.0,12.5,3.5,4.5,23.0,0.0,Tulsa,34,424.54,-3,16.5,UCF,1,1,1,353,139,214,8.9,2.5,21,0,0,0,0,6,5,1,20,0,1,2.0,9.0,0.2222222222222222,24.25,-1.5,420.5,151.5,269.0,6.725,3.350000000000001,23.5,1.5,0.5,1.0,0.0,4.75,2.0,1.0,38.25,0.0,26.25,3.6875,377.25,161.75,215.5,3.550000000000001,6.6000000000000005,20.0,1.5,1.25,0.25,0.5,3.5,7.75,2.5,46.25,0.0,Tulsa,UCF,37.25,9.625,428.0,253.75,174.25,5.575,9.524999999999999,19.5,1.75,0.5,1.25,0.25,6.25,8.5,7.0,87.25,0.0
401117885,8,Tulsa,13,424.54,-11,-16.0,Cincinnati,0,0,1,377,134,243,5.7,3.1,23,5,2,3,0,6,4,2,59,0,1,2.0,6.0,0.3333333333333333,24.75,-9.5,414.0,116.0,298.0,6.899999999999999,2.9250000000000007,21.75,1.0,0.75,0.25,0.0,4.75,2.5,1.25,55.25,0.0,Cincinnati,24,576.61,-11,-16.0,Tulsa,1,1,0,317,145,172,7.8,3.5,18,2,0,2,0,6,10,5,67,0,1,5.0,6.0,0.8333333333333334,38.0,-7.0,420.0,196.75,223.25,8.325,4.499999999999999,21.75,1.0,0.75,0.25,1.0,10.25,10.75,4.75,43.75,0.0,37.25,9.9375,431.5,249.5,182.0,5.225,7.199999999999998,20.25,1.25,0.25,1.0,0.25,4.75,10.0,8.25,53.0,0.0,Cincinnati,Tulsa,18.5,9.1875,327.5,126.25,201.25,3.4999999999999996,6.6499999999999995,18.0,2.5,1.75,0.75,0.0,3.5,7.0,3.5,94.25,0.0
401117898,10,Tulsa,26,424.54,-12,-10.0,Tulane,0,0,0,398,128,270,8.2,3.4,22,1,0,1,0,2,0,0,12,0,1,2.0,8.0,0.25,27.0,-3.0,446.0,158.0,288.0,6.774999999999999,3.600000000000001,23.5,2.0,1.25,0.75,0.0,6.25,2.5,2.0,60.25,0.0,Tulane,38,486.98,-12,-10.0,Tulsa,1,1,1,474,290,184,11.5,6.3,20,2,2,0,1,9,4,3,87,0,1,5.0,8.0,0.625,36.5,16.5,492.25,242.0,250.25,8.875,5.425,25.5,1.75,1.25,0.5,0.5,8.5,2.5,1.25,62.75,0.0,38.5,6.875,419.5,213.75,205.75,4.675,8.499999999999998,20.75,1.5,0.0,1.5,0.25,5.5,7.75,6.75,95.25,0.0,Tulane,Tulsa,32.0,2.6875000000000004,380.0,197.5,182.5,4.499999999999998,7.725,18.75,0.75,0.75,0.0,0.5,3.0,7.0,3.5,63.0,0.0
401117501,2,Tulsa,34,424.54,18,6.5,San José State,0,1,1,539,256,283,10.1,4.7,27,0,0,0,0,14,1,4,0,0,1,0.0,1.0,0.0,7.0,21.0,80.0,-73.0,153.0,5.7,-2.9,8.0,3.0,1.0,2.0,0.0,12.0,2.0,1.0,87.0,0.0,San José State,16,433.33,18,6.5,Tulsa,1,0,0,348,115,233,6.3,3.7,18,1,0,1,0,10,0,6,132,0,1,1.0,1.0,1.0,35.0,17.0,382.0,158.0,224.0,7.2,4.8,22.0,1.0,0.0,1.0,0.0,18.0,3.0,8.0,60.0,0.0,28.0,,303.0,108.0,195.0,2.7,5.1,18.0,0.0,0.0,0.0,0.0,6.0,28.0,3.0,51.0,0.0,San José State,Tulsa,18.0,,287.0,110.0,177.0,2.7,4.0,20.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,76.0,0.0
401112212,1,Tulsa,7,424.54,-21,-23.5,Michigan State,0,0,1,80,-73,153,5.7,-2.9,8,3,1,2,0,12,1,2,87,0,1,,,,,,,,,,,,,,,,,,,,,Michigan State,28,688.74,-21,-23.5,Tulsa,1,1,0,303,108,195,5.1,2.7,18,0,0,0,0,28,6,3,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michigan State,Tulsa,,,,,,,,,,,,,,,,,
