gameId,week,team,opponent,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.ppa,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
401112219,12,Michigan,Michigan State,70,11,0.2869239089930043,20.084673629510302,0.5142857142857142,1.2316739546682136,0.6,0.16666666666666666,2.7866666666666666,84,0.9666666666666667,29,0.7,21,0.19609645099075942,0.5208333333333334,1.2197920706322876,0.4850929082706295,0.5,1.258678236568046,-0.008272475462747148,-0.24817426388241445,0.4,0.8318376841184835,0.5210489836629707,19.278812395529915,0.5675675675675675,1.5859130790843377,60,12,-0.09610977661810464,-5.766586597086279,0.25,1.3636777305373,0.6666666666666666,0.1111111111111111,2.5407407407407407,69,0.37037037037037035,10,0,0,-0.14370929296483273,0.3055555555555556,1.3623551499932942,-0.02471050209801253,0.16666666666666666,1.367314827033316,-0.1583419877450562,-4.275233669116518,0.14814814814814814,1.5538001296647477,-0.037715565316844855,-1.2068980901390354,0.3125,1.4524420277231236
401112219,12,Michigan State,Michigan,60,12,-0.09610977661810464,-5.766586597086279,0.25,1.3636777305373,0.6666666666666666,0.1111111111111111,2.5407407407407407,69,0.37037037037037035,10,0,0,-0.14370929296483273,0.3055555555555556,1.3623551499932942,-0.02471050209801253,0.16666666666666666,1.367314827033316,-0.1583419877450562,-4.275233669116518,0.14814814814814814,1.5538001296647477,-0.037715565316844855,-1.2068980901390354,0.3125,1.4524420277231236,70,11,0.2869239089930043,20.084673629510302,0.5142857142857142,1.2316739546682136,0.6,0.16666666666666666,2.7866666666666666,84,0.9666666666666667,29,0.7,21,0.19609645099075942,0.5208333333333334,1.2197920706322876,0.4850929082706295,0.5,1.258678236568046,-0.008272475462747148,-0.24817426388241445,0.4,0.8318376841184835,0.5210489836629707,19.278812395529915,0.5675675675675675,1.5859130790843377
401112220,13,Michigan State,Rutgers,79,12,0.137678812356595,10.876626176171005,0.4177215189873418,1.092914051137434,0.5,0.2,2.7488888888888887,124,1.0222222222222221,46,0.5777777777777777,26,0.06546281279031649,0.4444444444444444,0.9641211274415314,0.29366537141975657,0.36,1.4363618476598412,-0.07881565628116197,-3.546704532652288,0.3111111111111111,0.9526887753674771,0.45092483228219266,14.429594633030165,0.53125,1.337340279799854,45,12,-0.2227984491388848,-10.025930211249817,0.13333333333333333,1.6867146537452793,0.5,0.21739130434782608,2.891304347826087,67,0.8695652173913043,20,0.17391304347826086,4,-0.42861242637507985,0.1111111111111111,1.4447909041654508,0.08592251671540775,0.16666666666666666,1.9286384033251078,-0.07097927478734088,-1.63252332010884,0.17391304347826086,1.6748709577058354,-0.3815184950518625,-8.393406891140977,0.09090909090909091,1.7104020458241673
401112220,13,Rutgers,Michigan State,45,12,-0.2227984491388848,-10.025930211249817,0.13333333333333333,1.6867146537452793,0.5,0.21739130434782608,2.891304347826087,67,0.8695652173913043,20,0.17391304347826086,4,-0.42861242637507985,0.1111111111111111,1.4447909041654508,0.08592251671540775,0.16666666666666666,1.9286384033251078,-0.07097927478734088,-1.63252332010884,0.17391304347826086,1.6748709577058354,-0.3815184950518625,-8.393406891140977,0.09090909090909091,1.7104020458241673,79,12,0.137678812356595,10.876626176171005,0.4177215189873418,1.092914051137434,0.5,0.2,2.7488888888888887,124,1.0222222222222221,46,0.5777777777777777,26,0.06546281279031649,0.4444444444444444,0.9641211274415314,0.29366537141975657,0.36,1.4363618476598412,-0.07881565628116197,-3.546704532652288,0.3111111111111111,0.9526887753674771,0.45092483228219266,14.429594633030165,0.53125,1.337340279799854
401112221,14,Maryland,Michigan State,57,12,-0.015686964603271125,-0.894156982386454,0.3157894736842105,1.4214715970635856,1,0.32,2.804,70,1.6,40,3.68,92,0.2823913984225073,0.48484848484848486,1.4738820014119516,-0.4255447137637165,0.08333333333333333,1.0021883622766588,0.291405417793051,7.285135444826276,0.36,1.5372317298462337,-0.26065426675270204,-8.080282269333763,0.25806451612903225,1.4813016670509258,80,12,0.006344099451184613,0.507527956094769,0.4375,0.9085026146600033,0.6,0.32432432432432434,1.816216216216216,67,0.5945945945945946,22,0.4594594594594595,17,-0.11876952389900707,0.48,0.8232139569159369,0.2148668050348374,0.36666666666666664,1.0945869588288752,-0.22983960078383311,-8.504065229001826,0.2972972972972973,0.8308316562563425,0.24801747117475048,9.672681375815268,0.5128205128205128,1.1659765742499508
401112221,14,Michigan State,Maryland,80,12,0.006344099451184613,0.507527956094769,0.4375,0.9085026146600033,0.6,0.32432432432432434,1.816216216216216,67,0.5945945945945946,22,0.4594594594594595,17,-0.11876952389900707,0.48,0.8232139569159369,0.2148668050348374,0.36666666666666664,1.0945869588288752,-0.22983960078383311,-8.504065229001826,0.2972972972972973,0.8308316562563425,0.24801747117475048,9.672681375815268,0.5128205128205128,1.1659765742499508,57,12,-0.015686964603271125,-0.894156982386454,0.3157894736842105,1.4214715970635856,1,0.32,2.804,70,1.6,40,3.68,92,0.2823913984225073,0.48484848484848486,1.4738820014119516,-0.4255447137637165,0.08333333333333333,1.0021883622766588,0.291405417793051,7.285135444826276,0.36,1.5372317298462337,-0.26065426675270204,-8.080282269333763,0.25806451612903225,1.4813016670509258
401112222,1,Michigan,Middle Tennessee,76,15,0.11112355815264466,8.445390419600994,0.39473684210526316,1.2021604637088543,0.42857142857142855,0.12195121951219512,3.7170731707317075,152,1.3170731707317074,54,1.121951219512195,46,0.2536890614459356,0.4807692307692308,1.2163908161045323,-0.19776836564948577,0.20833333333333334,1.1310087017304646,0.17102461271573519,7.012009121345143,0.3902439024390244,1.1758533196798664,0.08191939195990426,2.703339934676841,0.36363636363636365,1.54342661940073,69,16,0.04386423216654476,3.0266320194915886,0.36231884057971014,1.2220684220371683,0,0.3076923076923077,1.9807692307692308,52,0.6538461538461539,17,0.46153846153846156,12,-0.027101704924224663,0.40816326530612246,1.0598318911772413,0.21773077803892985,0.25,1.8710145454768756,-0.08405361174841237,-2.1853939054587217,0.3076923076923077,0.8782913996715044,0.12120990523140256,5.21202592495031,0.3953488372093023,1.3838458443268924
401112222,1,Middle Tennessee,Michigan,69,16,0.04386423216654476,3.0266320194915886,0.36231884057971014,1.2220684220371683,0,0.3076923076923077,1.9807692307692308,52,0.6538461538461539,17,0.46153846153846156,12,-0.027101704924224663,0.40816326530612246,1.0598318911772413,0.21773077803892985,0.25,1.8710145454768756,-0.08405361174841237,-2.1853939054587217,0.3076923076923077,0.8782913996715044,0.12120990523140256,5.21202592495031,0.3953488372093023,1.3838458443268924,76,15,0.11112355815264466,8.445390419600994,0.39473684210526316,1.2021604637088543,0.42857142857142855,0.12195121951219512,3.7170731707317075,152,1.3170731707317074,54,1.121951219512195,46,0.2536890614459356,0.4807692307692308,1.2163908161045323,-0.19776836564948577,0.20833333333333334,1.1310087017304646,0.17102461271573519,7.012009121345143,0.3902439024390244,1.1758533196798664,0.08191939195990426,2.703339934676841,0.36363636363636365,1.54342661940073
401112223,2,Army,Michigan,65,10,-0.07226955435241807,-4.697521032907174,0.4,0.7915805847406329,0.7692307692307693,0.14035087719298245,2.5982456140350876,148,0.45614035087719296,26,0.3684210526315789,21,0.025449268655015875,0.46,0.7036590663452476,-0.39799896437719784,0.2,1.4656455591052535,0.050313270589526934,2.8678564236030355,0.42105263157894735,0.7083241321520257,-0.9226820908831808,-5.536092545299085,0.3333333333333333,1.7906580158039185,76,11,0.12022200628269282,9.136872477484655,0.4342105263157895,1.2895991094482737,0.5454545454545454,0.175,2.7925,112,0.65,26,0.375,15,-0.10176223639752283,0.43636363636363634,0.9428292805180353,0.7016093085404005,0.42857142857142855,2.2143186532622425,0.004071876198739938,0.1628750479495975,0.4,1.0162958250935121,0.23807184753193406,8.332514663617692,0.45714285714285713,1.6034096652737169
401112223,2,Michigan,Army,76,11,0.12022200628269282,9.136872477484655,0.4342105263157895,1.2895991094482737,0.5454545454545454,0.175,2.7925,112,0.65,26,0.375,15,-0.10176223639752283,0.43636363636363634,0.9428292805180353,0.7016093085404005,0.42857142857142855,2.2143186532622425,0.004071876198739938,0.1628750479495975,0.4,1.0162958250935121,0.23807184753193406,8.332514663617692,0.45714285714285713,1.6034096652737169,65,10,-0.07226955435241807,-4.697521032907174,0.4,0.7915805847406329,0.7692307692307693,0.14035087719298245,2.5982456140350876,148,0.45614035087719296,26,0.3684210526315789,21,0.025449268655015875,0.46,0.7036590663452476,-0.39799896437719784,0.2,1.4656455591052535,0.050313270589526934,2.8678564236030355,0.42105263157894735,0.7083241321520257,-0.9226820908831808,-5.536092545299085,0.3333333333333333,1.7906580158039185
401112224,4,Michigan,Wisconsin,59,12,0.12932474871490252,7.630160174179248,0.3050847457627119,1.8120404571661604,0,0.25,2.1875,35,1.0625,17,0.8125,13,-0.09571213115868164,0.35294117647058826,1.126666371291097,0.43537490534297696,0.24,3.1827886289162874,-0.04661493617452155,-0.7458389787923448,0.3125,1.1598114511571034,0.19479067797608354,8.375999152971593,0.3023255813953488,2.062897767169644,70,11,0.34690099706895083,24.28306979482656,0.4714285714285714,1.298520188489999,0.6666666666666666,0.12727272727272726,3.347272727272727,184,1.2181818181818183,67,2.6545454545454543,146,0.4743780354022486,0.5172413793103449,1.3147109802919141,-0.2692380215419882,0.25,1.1366122704708497,0.42193103033827645,23.206206668605205,0.4727272727272727,1.34548845187858,0.07179087508142355,1.0768631262213533,0.4666666666666667,1.1240666387609848
401112224,4,Wisconsin,Michigan,70,11,0.34690099706895083,24.28306979482656,0.4714285714285714,1.298520188489999,0.6666666666666666,0.12727272727272726,3.347272727272727,184,1.2181818181818183,67,2.6545454545454543,146,0.4743780354022486,0.5172413793103449,1.3147109802919141,-0.2692380215419882,0.25,1.1366122704708497,0.42193103033827645,23.206206668605205,0.4727272727272727,1.34548845187858,0.07179087508142355,1.0768631262213533,0.4666666666666667,1.1240666387609848,59,12,0.12932474871490252,7.630160174179248,0.3050847457627119,1.8120404571661604,0,0.25,2.1875,35,1.0625,17,0.8125,13,-0.09571213115868164,0.35294117647058826,1.126666371291097,0.43537490534297696,0.24,3.1827886289162874,-0.04661493617452155,-0.7458389787923448,0.3125,1.1598114511571034,0.19479067797608354,8.375999152971593,0.3023255813953488,2.062897767169644
401112225,5,Michigan,Rutgers,67,11,0.4214371331359791,28.2362879201106,0.5373134328358209,1.220065583246751,0.7,0.1794871794871795,2.7256410256410257,106,0.6923076923076923,27,0.1794871794871795,7,0.3243528837609121,0.5283018867924528,1.081126608203089,0.7889703629130183,0.5714285714285714,1.7063519958995685,0.18766655059793563,7.3189954733194895,0.4358974358974359,0.9202507814503884,0.7904243310854667,21.3414569393076,0.6666666666666666,1.5945701224857185,53,11,-0.17608808927534328,-9.332668731593193,0.3018867924528302,0.6047735207108073,0.6666666666666666,0.25925925925925924,2.0814814814814815,56,0.07407407407407407,2,,,-0.24243730471665054,0.3684210526315789,0.46473787434332675,-0.008003410157364882,0.13333333333333333,1.585023045283171,-0.38456778821110266,-10.383330281699772,0.25925925925925924,0.2688519480397247,0.04041005961948377,1.050661550106578,0.34615384615384615,0.8660458550105382
401112225,5,Rutgers,Michigan,53,11,-0.17608808927534328,-9.332668731593193,0.3018867924528302,0.6047735207108073,0.6666666666666666,0.25925925925925924,2.0814814814814815,56,0.07407407407407407,2,,,-0.24243730471665054,0.3684210526315789,0.46473787434332675,-0.008003410157364882,0.13333333333333333,1.585023045283171,-0.38456778821110266,-10.383330281699772,0.25925925925925924,0.2688519480397247,0.04041005961948377,1.050661550106578,0.34615384615384615,0.8660458550105382,67,11,0.4214371331359791,28.2362879201106,0.5373134328358209,1.220065583246751,0.7,0.1794871794871795,2.7256410256410257,106,0.6923076923076923,27,0.1794871794871795,7,0.3243528837609121,0.5283018867924528,1.081126608203089,0.7889703629130183,0.5714285714285714,1.7063519958995685,0.18766655059793563,7.3189954733194895,0.4358974358974359,0.9202507814503884,0.7904243310854667,21.3414569393076,0.6666666666666666,1.5945701224857185
401112226,8,Michigan,Penn State,80,13,0.09016973966184345,7.213579172947477,0.3625,1.3280235821239166,0.6,0.23684210526315788,2.6421052631578945,100,0.9473684210526315,36,0.2631578947368421,10,0.008143690547901334,0.38181818181818183,1.2861976005180584,0.2706270477125161,0.32,1.4378167838392943,0.018581549309377766,0.706098873756355,0.2894736842105263,1.1688339853411012,0.15494000712359812,6.507480299191122,0.42857142857142855,1.4253061134911926,54,13,0.12886512378184475,6.958716684219617,0.2777777777777778,1.6871728883116495,1,0.18518518518518517,2.0074074074074075,54,0.7407407407407407,20,1.4074074074074074,38,0.14679746873245153,0.34375,1.5795212078387364,0.10278171294459858,0.18181818181818182,1.9832150096121608,-0.060437014440494506,-1.6317993898933516,0.25925925925925924,1.1089375659742189,0.31816726200418405,8.59051607411297,0.2962962962962963,2.1931287953569014
401112226,8,Penn State,Michigan,54,13,0.12886512378184475,6.958716684219617,0.2777777777777778,1.6871728883116495,1,0.18518518518518517,2.0074074074074075,54,0.7407407407407407,20,1.4074074074074074,38,0.14679746873245153,0.34375,1.5795212078387364,0.10278171294459858,0.18181818181818182,1.9832150096121608,-0.060437014440494506,-1.6317993898933516,0.25925925925925924,1.1089375659742189,0.31816726200418405,8.59051607411297,0.2962962962962963,2.1931287953569014,80,13,0.09016973966184345,7.213579172947477,0.3625,1.3280235821239166,0.6,0.23684210526315788,2.6421052631578945,100,0.9473684210526315,36,0.2631578947368421,10,0.008143690547901334,0.38181818181818183,1.2861976005180584,0.2706270477125161,0.32,1.4378167838392943,0.018581549309377766,0.706098873756355,0.2894736842105263,1.1688339853411012,0.15494000712359812,6.507480299191122,0.42857142857142855,1.4253061134911926
401112227,9,Michigan,Notre Dame,70,16,0.2571336181556484,17.999353270895387,0.4714285714285714,1.1524506065098978,0.5555555555555556,0.18518518518518517,2.5907407407407406,140,1.1666666666666667,63,2.240740740740741,121,0.1933247817863921,0.5094339622641509,0.9928765566543452,0.4560670491892122,0.35294117647058826,1.8705338308598851,0.17085968192823722,9.226422824124809,0.4444444444444444,1.0868075043908325,0.6614385163677451,9.921577745516176,0.5333333333333333,1.637017151024031,57,14,-0.24451181286890514,-13.937173333527593,0.21052631578947367,1.2095303593968383,0.5,0.35714285714285715,1.167857142857143,33,0.32142857142857145,9,,,-0.23787699595057504,0.3235294117647059,1.0915716476943185,-0.25431980309600183,0.043478260869565216,2.5070761881245573,-0.3860530169221043,-10.80948447381892,0.21428571428571427,0.6242362020356851,-0.10785133998995425,-3.127688859708673,0.20689655172413793,1.7948245167579917
401112227,9,Notre Dame,Michigan,57,14,-0.24451181286890514,-13.937173333527593,0.21052631578947367,1.2095303593968383,0.5,0.35714285714285715,1.167857142857143,33,0.32142857142857145,9,,,-0.23787699595057504,0.3235294117647059,1.0915716476943185,-0.25431980309600183,0.043478260869565216,2.5070761881245573,-0.3860530169221043,-10.80948447381892,0.21428571428571427,0.6242362020356851,-0.10785133998995425,-3.127688859708673,0.20689655172413793,1.7948245167579917,70,16,0.2571336181556484,17.999353270895387,0.4714285714285714,1.1524506065098978,0.5555555555555556,0.18518518518518517,2.5907407407407406,140,1.1666666666666667,63,2.240740740740741,121,0.1933247817863921,0.5094339622641509,0.9928765566543452,0.4560670491892122,0.35294117647058826,1.8705338308598851,0.17085968192823722,9.226422824124809,0.4444444444444444,1.0868075043908325,0.6614385163677451,9.921577745516176,0.5333333333333333,1.637017151024031
401112228,14,Michigan,Ohio State,68,14,0.11991766410652625,8.154401159243784,0.38235294117647056,1.2938846867588605,0.6666666666666666,0.42857142857142855,2.1904761904761907,46,1.1904761904761905,25,1.7142857142857142,36,0.14819790057309482,0.4418604651162791,1.2546439567315755,0.0712756573840283,0.28,1.400395239690062,0.05536466423883314,1.162657949015496,0.38095238095238093,1.0979433826806388,0.1553313838066594,6.989912271299673,0.35555555555555557,1.5534764909597902,73,14,0.4526257497389592,33.04167973094402,0.4794520547945205,1.5855369521749811,0.8,0.17777777777777778,3.2,144,0.8888888888888888,40,1.9333333333333333,87,0.25391571571620003,0.5,1.2388863174047737,0.8846040845710442,0.43478260869565216,2.4521635391005,0.3251776144631338,14.632992650841022,0.4888888888888889,1.1834381199565593,0.6574531100036785,18.408687080102997,0.4642857142857143,2.266011899006157
401112228,14,Ohio State,Michigan,73,14,0.4526257497389592,33.04167973094402,0.4794520547945205,1.5855369521749811,0.8,0.17777777777777778,3.2,144,0.8888888888888888,40,1.9333333333333333,87,0.25391571571620003,0.5,1.2388863174047737,0.8846040845710442,0.43478260869565216,2.4521635391005,0.3251776144631338,14.632992650841022,0.4888888888888889,1.1834381199565593,0.6574531100036785,18.408687080102997,0.4642857142857143,2.266011899006157,68,14,0.11991766410652625,8.154401159243784,0.38235294117647056,1.2938846867588605,0.6666666666666666,0.42857142857142855,2.1904761904761907,46,1.1904761904761905,25,1.7142857142857142,36,0.14819790057309482,0.4418604651162791,1.2546439567315755,0.0712756573840283,0.28,1.400395239690062,0.05536466423883314,1.162657949015496,0.38095238095238093,1.0979433826806388,0.1553313838066594,6.989912271299673,0.35555555555555557,1.5534764909597902
401112229,1,Minnesota,South Dakota State,58,10,0.17573228435456523,10.192472492564784,0.43103448275862066,1.2237522835633983,0.7142857142857143,0.15384615384615385,2.9128205128205127,114,0.7692307692307693,30,0.23076923076923078,9,0.16743378596161734,0.525,0.9391734893851202,0.19417339189444943,0.2222222222222222,2.717790952999357,0.03851810670250928,1.5022061613978621,0.46153846153846156,0.727963970484683,0.45738243848246957,8.690266331166923,0.3684210526315789,2.49863651719438,57,11,0.08808752655131427,5.020989013424913,0.543859649122807,0.9803966142968614,0.8333333333333334,0.06666666666666667,4.113333333333333,123,1.7,51,1,30,0.36481108702278525,0.6521739130434783,0.9343133853449359,-1.069120089965746,0.09090909090909091,2.362893482854626,0.2732170990698814,8.196512972096443,0.6333333333333333,0.7174250907787734,-0.11761199846931587,-3.1755239586715285,0.4444444444444444,1.3967681932005007
401112229,1,South Dakota State,Minnesota,57,11,0.08808752655131427,5.020989013424913,0.543859649122807,0.9803966142968614,0.8333333333333334,0.06666666666666667,4.113333333333333,123,1.7,51,1,30,0.36481108702278525,0.6521739130434783,0.9343133853449359,-1.069120089965746,0.09090909090909091,2.362893482854626,0.2732170990698814,8.196512972096443,0.6333333333333333,0.7174250907787734,-0.11761199846931587,-3.1755239586715285,0.4444444444444444,1.3967681932005007,58,10,0.17573228435456523,10.192472492564784,0.43103448275862066,1.2237522835633983,0.7142857142857143,0.15384615384615385,2.9128205128205127,114,0.7692307692307693,30,0.23076923076923078,9,0.16743378596161734,0.525,0.9391734893851202,0.19417339189444943,0.2222222222222222,2.717790952999357,0.03851810670250928,1.5022061613978621,0.46153846153846156,0.727963970484683,0.45738243848246957,8.690266331166923,0.3684210526315789,2.49863651719438
401112230,2,Fresno State,Minnesota,64,12,0.22823200936768664,14.606848599531945,0.515625,1.1747991466749854,0.6666666666666666,0.21739130434782608,2.6826086956521737,62,1.0434782608695652,24,0.8695652173913043,20,0.19450387655907309,0.5869565217391305,0.9587144251304911,0.3144261265452546,0.3333333333333333,2.1471803936252094,0.028086036311812973,0.6459788351716984,0.34782608695652173,1.068466999474922,0.3441883712951801,13.423346480512024,0.5897435897435898,1.290570111331605,71,12,0.2629913347153463,18.672384764789587,0.4647887323943662,1.2176952665121794,0.875,0.2222222222222222,2.171111111111111,98,0.5111111111111111,23,0.17777777777777778,8,0.06942275674758519,0.5,0.7517106330650773,0.6669605409089346,0.391304347826087,2.4603209557044514,0.038118088466958175,1.7153139810131177,0.4222222222222222,0.7705298183218537,0.6956367247948788,17.39091811987197,0.52,1.998286506375554
401112230,2,Minnesota,Fresno State,71,12,0.2629913347153463,18.672384764789587,0.4647887323943662,1.2176952665121794,0.875,0.2222222222222222,2.171111111111111,98,0.5111111111111111,23,0.17777777777777778,8,0.06942275674758519,0.5,0.7517106330650773,0.6669605409089346,0.391304347826087,2.4603209557044514,0.038118088466958175,1.7153139810131177,0.4222222222222222,0.7705298183218537,0.6956367247948788,17.39091811987197,0.52,1.998286506375554,64,12,0.22823200936768664,14.606848599531945,0.515625,1.1747991466749854,0.6666666666666666,0.21739130434782608,2.6826086956521737,62,1.0434782608695652,24,0.8695652173913043,20,0.19450387655907309,0.5869565217391305,0.9587144251304911,0.3144261265452546,0.3333333333333333,2.1471803936252094,0.028086036311812973,0.6459788351716984,0.34782608695652173,1.068466999474922,0.3441883712951801,13.423346480512024,0.5897435897435898,1.290570111331605
401112231,3,Georgia Southern,Minnesota,40,10,0.17527133100532755,7.010853240213103,0.3,1.2656077971685742,1,0.10344827586206896,2.806896551724138,81,1.0344827586206897,30,0.6551724137931034,19,0.0589578145826358,0.34615384615384615,0.9351296992748392,0.391282147218898,0.21428571428571427,2.257042090849779,0.1405875685889727,4.077039489080208,0.2413793103448276,1.2868625839596515,0.43480006614492067,3.913200595304286,0.3333333333333333,2.386214107492241,88,13,0.295236447487967,25.980807378941094,0.4431818181818182,1.4990798744046216,0.3333333333333333,0.23529411764705882,2.592156862745098,132,0.9019607843137255,46,0.6274509803921569,32,-0.08642985407455928,0.38596491228070173,0.8650818478531311,0.9970099697158379,0.5483870967741935,2.3195479087653736,0.10857237458177196,5.53719110367037,0.43137254901960786,1.010663011393695,0.5525301696019115,20.443616275270724,0.4594594594594595,2.1311487559481734
401112231,3,Minnesota,Georgia Southern,88,13,0.295236447487967,25.980807378941094,0.4431818181818182,1.4990798744046216,0.3333333333333333,0.23529411764705882,2.592156862745098,132,0.9019607843137255,46,0.6274509803921569,32,-0.08642985407455928,0.38596491228070173,0.8650818478531311,0.9970099697158379,0.5483870967741935,2.3195479087653736,0.10857237458177196,5.53719110367037,0.43137254901960786,1.010663011393695,0.5525301696019115,20.443616275270724,0.4594594594594595,2.1311487559481734,40,10,0.17527133100532755,7.010853240213103,0.3,1.2656077971685742,1,0.10344827586206896,2.806896551724138,81,1.0344827586206897,30,0.6551724137931034,19,0.0589578145826358,0.34615384615384615,0.9351296992748392,0.391282147218898,0.21428571428571427,2.257042090849779,0.1405875685889727,4.077039489080208,0.2413793103448276,1.2868625839596515,0.43480006614492067,3.913200595304286,0.3333333333333333,2.386214107492241
401112232,5,Minnesota,Purdue,57,11,0.44103658081589836,25.139085106506204,0.5087719298245614,1.3930214601436617,0.75,0.2,2.9233333333333333,88,0.8,24,0.43333333333333335,13,0.5058501788051503,0.5652173913043478,1.3747955488073182,0.16999789831539014,0.2727272727272727,1.5509793583919727,0.032283351247300446,0.9685005374190134,0.4,0.7007155375018342,0.9516725294230118,24.743485764998308,0.6153846153846154,2.035121068128456,77,12,0.07462089204281958,5.7458086872971075,0.36363636363636365,1.193803241447041,1,0.20689655172413793,2.3586206896551722,68,1.1379310344827587,33,0.8620689655172413,25,-0.023909541687190214,0.4230769230769231,0.9690858291899854,0.2795641942012399,0.24,2.0177670863895782,0.04790566911422107,1.389264404312411,0.3793103448275862,1.1427775455144062,0.11433537383630711,5.373762570306434,0.3404255319148936,1.367072252948776
401112232,5,Purdue,Minnesota,77,12,0.07462089204281958,5.7458086872971075,0.36363636363636365,1.193803241447041,1,0.20689655172413793,2.3586206896551722,68,1.1379310344827587,33,0.8620689655172413,25,-0.023909541687190214,0.4230769230769231,0.9690858291899854,0.2795641942012399,0.24,2.0177670863895782,0.04790566911422107,1.389264404312411,0.3793103448275862,1.1427775455144062,0.11433537383630711,5.373762570306434,0.3404255319148936,1.367072252948776,57,11,0.44103658081589836,25.139085106506204,0.5087719298245614,1.3930214601436617,0.75,0.2,2.9233333333333333,88,0.8,24,0.43333333333333335,13,0.5058501788051503,0.5652173913043478,1.3747955488073182,0.16999789831539014,0.2727272727272727,1.5509793583919727,0.032283351247300446,0.9685005374190134,0.4,0.7007155375018342,0.9516725294230118,24.743485764998308,0.6153846153846154,2.035121068128456
401112233,7,Minnesota,Nebraska,61,12,0.3600699535234017,21.964267164927506,0.4918032786885246,1.2034149787812733,1,0.125,3.564583333333333,171,1.5208333333333333,73,2.0625,99,0.5099837351287076,0.5952380952380952,1.1789893844810369,0.0286815941853571,0.2631578947368421,1.3255429502824563,0.3409498860114765,16.365594528550876,0.4791666666666667,1.1223350665940535,0.4306671258751255,5.598672636376631,0.5384615384615384,1.4698204045392813,71,11,-0.08329910544738293,-5.914236486764188,0.36619718309859156,1.0661446039785933,1,0.10256410256410256,2.933333333333333,114,0.9230769230769231,36,0.717948717948718,28,-0.3362866672774478,0.38636363636363635,0.6204665620784874,0.3289769212386487,0.3333333333333333,1.90798090534546,0.1323139007968988,5.160242131079054,0.4358974358974359,0.9523514861329173,-0.3460774568076013,-11.074478617843242,0.28125,1.2810871599093143
401112233,7,Nebraska,Minnesota,71,11,-0.08329910544738293,-5.914236486764188,0.36619718309859156,1.0661446039785933,1,0.10256410256410256,2.933333333333333,114,0.9230769230769231,36,0.717948717948718,28,-0.3362866672774478,0.38636363636363635,0.6204665620784874,0.3289769212386487,0.3333333333333333,1.90798090534546,0.1323139007968988,5.160242131079054,0.4358974358974359,0.9523514861329173,-0.3460774568076013,-11.074478617843242,0.28125,1.2810871599093143,61,12,0.3600699535234017,21.964267164927506,0.4918032786885246,1.2034149787812733,1,0.125,3.564583333333333,171,1.5208333333333333,73,2.0625,99,0.5099837351287076,0.5952380952380952,1.1789893844810369,0.0286815941853571,0.2631578947368421,1.3255429502824563,0.3409498860114765,16.365594528550876,0.4791666666666667,1.1223350665940535,0.4306671258751255,5.598672636376631,0.5384615384615384,1.4698204045392813
401112234,8,Minnesota,Rutgers,69,9,0.2914496033651477,20.11002263219519,0.463768115942029,1.298002141555157,0.6666666666666666,0.14285714285714285,3.261904761904762,137,0.7142857142857143,30,0.6666666666666666,28,0.226396297838791,0.49019607843137253,1.1090306089779063,0.47576730235649156,0.3888888888888889,1.9729004721881955,0.1015094101189697,4.263395224996728,0.4523809523809524,0.9336352043909085,0.5869121261925356,15.846627407198461,0.48148148148148145,1.8305384343336744,57,12,-0.2355956031619266,-13.428949380229817,0.3157894736842105,1.137449793988484,0.5,0.24324324324324326,2.6675675675675676,99,0.8108108108108109,30,0.972972972972973,36,-0.2819644399579775,0.3902439024390244,0.9087619422100246,-0.11677545887204617,0.125,2.9669526082161597,0.13911323429644412,5.147189668968433,0.3783783783783784,1.08087833756316,-0.9288069524599124,-18.57613904919825,0.2,1.3354498914771185
