id,week,team,points,talent,outcome,spread,home,win,cover,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,defensiveTDs,sacks,kickReturnYards,kickReturnTDs,points_MA,totalYards_MA,rushYards_MA,passYards_MA,firstDowns_MA,turnovers_MA,defensiveTDs_MA,sacks_MA,kickReturnYards_MA,kickReturnTDs_MA
401110812,6,Auburn,13,843.93,-11,2.5,0,0,0,269,124,145,5.4,3.6,12,4,0,4,22,0,40.75,472.25,262.25,210.0,23.25,1.25,0.0,3.0,19.5,0.0
401110804,4,Auburn,28,843.93,8,-4.0,0,1,1,299,193,106,5.0,4.6,16,0,0,3,31,0,35.333333333333336,465.0,281.6666666666667,183.33333333333334,24.333333333333332,1.3333333333333333,0.0,2.6666666666666665,15.333333333333334,0.0
401110825,8,Auburn,51,843.93,41,19.5,0,1,1,491,298,193,10.2,5.8,24,1,0,6,48,0,38.0,444.75,250.25,194.5,21.25,1.75,0.0,4.0,21.0,0.0
401110833,9,Auburn,20,843.93,-3,-11.5,0,0,1,287,130,157,4.4,3.9,16,1,0,6,59,0,37.0,409.25,208.0,201.25,19.25,2.0,0.0,4.25,30.5,0.0
401110838,10,Georgia,24,960.16,7,6.5,0,1,1,398,119,279,9.3,3.2,20,0,0,2,63,0,26.0,400.75,199.5,201.25,22.0,1.25,0.25,1.25,5.0,0.0
401110816,6,Georgia,43,960.16,29,24.5,0,1,1,526,238,288,9.9,5.8,26,0,1,3,0,0,42.75,508.75,253.0,255.75,23.75,1.0,0.25,4.5,24.5,0.0
401110732,1,Georgia,30,960.16,24,23.5,0,1,1,479,323,156,6.8,8.1,25,1,0,4,41,0,,,,,,,,,,
401110849,12,Georgia,21,960.16,7,3.0,0,1,1,251,141,110,3.9,3.9,16,0,0,2,20,0,22.25,368.75,173.25,195.5,20.25,1.0,0.0,1.5,15.75,0.0
401132981,15,Georgia,10,960.16,-27,-7.0,0,0,0,286,61,225,5.2,2.4,20,2,0,2,0,0,29.75,337.5,155.75,181.75,17.75,0.75,0.0,1.75,20.75,0.0
401110867,14,Georgia,52,960.16,45,28.5,0,1,1,500,219,281,8.8,5.5,26,3,0,1,22,0,22.75,312.0,130.75,181.25,16.25,0.0,0.0,2.0,31.0,0.0
401110844,11,Vanderbilt,0,605.06,-56,-27.0,0,0,0,128,51,77,3.7,1.3,12,3,0,2,81,0,11.0,268.5,122.75,145.75,14.25,1.25,0.0,2.25,58.0,0.0
401110871,14,Vanderbilt,10,605.06,-18,-23.0,0,0,1,279,110,169,4.7,3.7,18,0,0,0,35,0,14.75,233.25,123.0,110.25,13.5,1.5,0.25,2.25,34.0,0.0
401110785,2,Vanderbilt,24,605.06,-18,-7.0,0,0,0,491,71,420,8.8,2.6,23,1,0,0,20,0,6.0,225.0,116.0,109.0,17.0,1.0,0.0,0.0,35.0,0.0
401110839,10,Vanderbilt,7,605.06,-17,-15.0,0,0,0,189,113,76,3.6,3.9,12,2,0,0,55,0,15.25,314.5,140.5,174.0,15.25,0.75,0.0,3.0,49.25,0.0
401110814,6,Vanderbilt,6,605.06,-25,-7.0,0,0,0,264,62,202,4.4,2.3,17,0,0,6,19,0,23.0,365.75,129.0,236.75,18.25,1.0,0.25,1.75,18.75,0.0
401110866,14,Florida State,17,878.07,-23,-17.0,0,0,0,250,69,181,7.2,2.2,13,0,0,0,42,0,33.0,434.75,164.5,270.25,18.75,1.0,0.25,3.0,34.25,0.0
401112479,7,Florida State,14,878.07,-31,-26.5,0,0,0,253,103,150,4.3,4.5,10,4,0,0,42,0,33.75,430.25,126.75,303.5,24.75,0.75,0.0,5.0,52.75,0.0
401112487,8,Florida State,20,878.07,-2,3.0,0,0,0,449,169,280,6.5,3.7,28,2,0,0,34,0,26.0,368.25,97.75,270.5,19.75,1.0,0.0,4.5,29.5,0.0
401112502,11,Florida State,38,878.07,7,-1.0,0,1,1,524,178,346,13.3,5.7,19,0,0,1,80,0,19.75,348.0,136.0,212.0,19.75,2.0,0.0,2.25,24.75,0.0
401112451,3,Florida State,24,878.07,-7,-7.0,0,0,0,329,95,234,6.3,3.3,21,0,0,2,0,0,38.0,463.5,159.0,304.5,24.5,2.5,0.0,4.0,76.0,0.0
401114164,1,Arizona,38,570.07,-7,10.5,0,0,0,539,178,361,9.3,5.6,27,2,0,2,44,0,,,,,,,,,,
401114163,14,Arizona,14,570.07,-10,-13.5,0,0,1,383,155,228,6.0,4.8,19,3,0,3,89,0,20.5,364.25,134.75,229.5,22.5,0.5,0.0,1.75,61.75,0.0
401114167,6,Arizona,35,570.07,5,-2.5,0,1,1,487,83,404,9.9,3.2,22,1,0,0,78,0,37.75,552.25,255.5,296.75,24.5,1.25,0.0,1.75,28.25,0.0
401114170,9,Arizona,31,570.07,-10,-3.0,0,0,0,495,222,273,6.8,6.0,29,2,0,0,31,0,24.0,420.75,117.75,303.0,20.75,2.0,0.0,2.5,66.75,0.0
401114169,8,Arizona,14,570.07,-27,-10.0,0,0,0,385,138,247,6.5,3.7,22,3,0,4,168,0,27.5,449.25,161.75,287.5,21.0,2.0,0.0,1.5,24.75,0.0
401114172,12,Arizona,6,570.07,-28,-27.0,0,0,0,240,108,132,4.4,2.8,17,0,0,3,94,0,27.5,441.5,164.75,276.75,25.5,2.25,0.0,2.25,68.0,0.0
401114200,2,Oregon State,28,595.5,-3,-7.0,0,0,1,432,263,169,5.1,6.1,24,0,0,6,61,0,36.0,448.0,167.0,281.0,26.0,0.0,0.0,1.0,132.0,0.0
401114178,8,Oregon State,21,595.5,4,-10.5,0,1,1,282,108,174,5.1,2.6,18,0,0,18,59,0,32.0,428.75,158.25,270.5,22.75,0.5,0.0,3.5,57.75,0.0
401114206,13,Oregon State,53,595.5,-1,-10.5,0,0,1,601,193,408,10.2,5.8,25,1,0,1,22,0,29.75,341.5,122.0,219.5,20.25,0.5,0.25,6.5,54.0,0.0
401114203,6,Oregon State,48,595.5,17,-4.5,0,1,1,448,163,285,11.0,5.1,20,0,0,6,0,0,34.25,482.5,213.0,269.5,26.25,0.25,0.0,3.75,82.5,0.0
401114199,14,Oregon State,10,595.5,-14,-20.5,0,0,1,380,137,243,5.9,4.0,20,1,0,2,51,0,37.75,421.25,143.25,278.0,22.0,0.75,0.25,2.25,44.75,0.0
401114171,10,Oregon State,56,595.5,18,-4.5,0,1,1,572,244,328,12.6,5.8,31,0,0,4,0,0,26.0,362.0,120.75,241.25,20.5,0.25,0.0,6.5,49.5,0.0
401117511,4,Central Arkansas,16,38.51,-19,-16.5,0,0,0,335,146,189,3.6,6.3,18,1,0,1,69,0,35.0,424.0,20.0,404.0,17.0,0.0,0.0,2.0,42.0,0.0
401114246,1,Central Arkansas,35,38.51,7,-10.0,0,1,1,424,20,404,13.9,0.7,17,0,0,2,42,0,,,,,,,,,,
401117525,8,Air Force,56,151.86,30,4.0,0,1,1,522,353,169,24.1,6.9,22,0,2,4,1,0,32.0,410.75,268.0,142.75,21.5,1.5,0.5,1.0,7.25,0.0
401114185,3,Air Force,30,151.86,7,-3.0,0,1,1,439,284,155,12.9,5.5,22,3,0,4,0,0,,,,,,,,,,
401117516,6,Air Force,25,151.86,-9,3.0,0,0,0,354,108,246,9.5,2.4,15,3,0,1,18,0,30.0,435.6666666666667,302.6666666666667,133.0,21.666666666666668,2.0,0.0,2.0,3.6666666666666665,0.0
401183793,13,Air Force,44,151.86,22,24.0,0,1,0,540,213,327,32.7,4.7,20,1,0,1,0,0,35.5,422.75,339.0,83.75,22.0,1.25,0.75,3.75,11.25,0.0
401117506,4,Air Force,19,151.86,-11,-7.5,0,0,0,355,242,113,8.7,4.7,19,1,0,1,0,0,30.0,439.0,284.0,155.0,22.0,3.0,0.0,4.0,0.0,0.0
401117544,12,Air Force,38,151.86,17,10.5,0,1,1,353,227,126,11.5,4.5,19,2,1,8,0,0,36.75,439.75,367.25,72.5,24.25,0.75,1.0,2.0,11.25,0.0
401117537,10,Fresno State,41,482.79,3,-2.0,0,1,1,514,290,224,8.0,7.3,26,2,0,1,55,0,35.25,382.75,186.5,196.25,17.0,1.0,0.5,0.75,64.0,0.0
401117557,14,Fresno State,16,482.79,-1,-2.5,0,0,1,352,188,164,6.1,4.6,18,1,0,4,0,0,27.75,367.25,142.25,225.0,18.25,1.5,0.0,1.25,57.25,0.0
401117520,7,Fresno State,24,482.79,-19,-3.0,0,0,0,268,59,209,7.7,3.9,12,1,0,0,51,0,30.5,416.0,161.75,254.25,22.75,2.0,0.25,2.5,35.0,0.0
401117547,12,Fresno State,7,482.79,-10,-2.0,0,0,0,205,70,135,5.4,2.6,13,3,0,1,42,0,40.75,452.5,223.5,229.0,20.0,1.0,0.25,1.0,88.25,0.0
401114218,1,Fresno State,23,482.79,-8,-14.0,0,0,1,462,206,256,6.6,5.2,22,3,0,2,74,0,,,,,,,,,,
401114341,5,Fresno State,30,482.79,13,21.0,0,1,0,386,239,147,4.7,6.3,18,1,1,1,0,0,30.666666666666668,426.0,136.0,290.0,24.333333333333332,2.3333333333333335,0.0,3.0,46.666666666666664,0.0
401117543,11,San José State,40,433.33,-2,-7.5,0,0,1,497,122,375,8.3,4.7,28,0,0,0,26,0,32.75,397.75,54.0,343.75,19.25,0.75,0.0,4.75,52.5,0.0
401114330,9,San José State,34,433.33,5,-9.5,0,1,1,402,88,314,10.1,4.9,19,0,0,10,92,0,27.75,383.5,54.75,328.75,18.75,1.0,0.0,1.5,11.25,0.0
401117524,7,San José State,38,433.33,-3,-3.0,0,0,0,420,15,405,9.0,0.9,16,2,0,2,18,0,25.75,423.25,91.5,331.75,22.25,0.75,0.0,0.0,35.5,0.0
401117512,5,San José State,24,433.33,-17,-19.5,0,0,1,378,98,280,6.7,3.2,25,0,0,0,0,0,27.333333333333332,411.0,124.66666666666667,286.3333333333333,22.333333333333332,1.0,0.0,2.6666666666666665,64.0,0.0
401110798,4,San José State,31,433.33,7,-20.0,0,1,1,503,101,402,8.2,4.2,27,1,0,0,0,0,25.5,365.0,136.5,228.5,20.0,1.0,0.0,4.0,96.0,0.0
401117553,13,San José State,35,433.33,-3,7.0,0,0,0,564,99,465,8.3,4.7,26,5,0,0,54,0,33.25,417.0,80.75,336.25,22.25,0.25,0.0,4.25,54.5,0.0
401117552,13,San Diego State,11,504.19,-3,-1.0,0,0,0,318,89,229,5.7,3.4,21,0,0,3,0,0,19.25,354.25,156.25,198.0,20.5,1.0,0.75,2.25,58.5,0.25
401117529,8,San Diego State,27,504.19,10,7.5,0,1,1,348,260,88,4.4,4.7,22,0,1,2,121,1,24.5,334.0,145.75,188.25,21.0,0.5,0.0,4.25,49.5,0.0
401117534,9,San Diego State,20,504.19,3,11.5,0,1,0,335,150,185,8.0,4.1,18,1,2,3,37,0,23.5,321.75,140.5,181.25,20.5,0.25,0.25,1.75,76.25,0.25
401117518,6,San Diego State,24,504.19,14,6.5,0,1,1,238,91,147,7.4,2.1,14,0,0,4,33,0,19.25,345.0,145.5,199.5,21.25,0.75,0.0,4.75,25.5,0.0
401114214,2,San Diego State,23,504.19,9,-7.5,0,1,1,373,80,293,9.5,1.7,22,0,0,6,0,0,6.0,238.0,130.0,108.0,14.0,1.0,0.0,1.0,0.0,0.0
401114339,3,San Diego State,31,504.19,21,16.5,0,1,1,397,281,116,4.5,6.0,24,1,0,12,14,0,14.5,305.5,105.0,200.5,18.0,0.5,0.0,3.5,0.0,0.0
401114334,14,Army,31,265.19,-21,-2.0,0,0,0,538,411,127,11.5,6.5,23,2,0,1,42,0,31.5,415.25,307.75,107.5,24.0,1.0,0.0,0.75,16.0,0.0
401114285,7,Army,8,265.19,-9,5.5,0,0,0,208,137,71,5.9,3.8,10,0,0,2,0,0,34.25,361.75,284.0,77.75,22.0,2.0,0.25,2.75,26.5,0.0
401114331,10,Army,13,265.19,-4,-17.0,0,0,1,343,129,214,15.3,3.4,14,0,0,0,0,0,22.75,335.75,233.5,102.25,19.75,1.0,0.25,1.0,30.75,0.0
401114335,15,Army,7,265.19,-24,-11.5,0,0,0,148,123,25,4.2,2.6,9,2,0,1,42,0,34.0,464.0,341.0,123.0,24.75,1.0,0.0,1.0,26.5,0.0
401114261,3,Army,31,265.19,18,17.0,0,1,1,358,340,18,9.0,6.2,22,2,0,5,0,0,17.5,263.5,215.5,48.0,16.0,2.0,0.0,2.0,7.0,0.0
401112223,2,Army,21,265.19,-3,-22.0,0,0,1,243,200,43,8.6,3.3,15,3,0,4,0,0,14.0,284.0,231.0,53.0,17.0,1.0,0.0,0.0,14.0,0.0
401114329,8,Army,21,265.19,-7,4.0,0,0,0,343,278,65,5.9,4.6,20,2,0,0,0,0,31.0,353.0,268.25,84.75,20.75,1.25,0.25,2.25,26.5,0.0
401119255,1,Robert Morris,10,26.82,-28,-41.5,0,0,1,240,148,92,10.2,3.3,11,1,0,0,16,0,,,,,,,,,,
401117870,4,Temple,22,489.03,-16,14.0,0,0,0,289,31,258,5.1,1.3,16,4,0,1,51,0,20.0,427.0,150.0,277.0,21.0,3.0,0.0,4.0,44.0,0.0
401117907,13,Temple,13,489.03,-2,-9.0,0,0,1,310,78,232,5.2,2.7,20,1,0,3,72,0,22.0,315.25,93.0,222.25,16.25,1.25,0.25,4.75,67.75,0.0
401117899,11,Temple,17,489.03,10,-1.0,0,1,1,320,153,167,7.3,3.9,16,1,1,8,23,0,24.75,371.25,136.0,235.25,20.75,1.5,0.0,5.0,77.5,0.0
401117874,6,Temple,27,489.03,10,12.0,0,1,0,490,237,253,6.5,4.7,29,1,0,6,55,0,22.0,346.0,125.33333333333333,220.66666666666666,18.0,2.6666666666666665,0.3333333333333333,2.6666666666666665,31.666666666666668,0.0
401117887,8,Temple,21,489.03,-24,-9.5,0,0,0,273,69,204,5.7,2.1,15,1,0,4,86,0,25.75,389.25,164.0,225.25,22.25,2.0,0.25,4.0,41.75,0.0
401119274,6,Ohio,21,337.17,1,3.5,0,1,0,341,186,155,8.2,4.0,23,2,0,0,22,0,26.75,374.0,159.75,214.25,18.75,2.0,0.0,2.0,59.5,0.0
401119306,13,Ohio,66,337.17,42,20.5,0,1,1,609,342,267,12.7,8.6,23,1,0,2,116,0,33.5,458.25,250.5,207.75,25.25,1.0,0.0,2.0,36.25,0.0
401119292,9,Ohio,34,337.17,13,-2.5,0,1,1,447,316,131,8.2,5.6,21,1,0,4,0,0,31.75,432.5,174.0,258.5,25.25,1.75,0.0,1.75,67.0,0.0
401114259,3,Ohio,31,337.17,-2,-4.5,0,0,1,438,223,215,8.3,7.2,17,1,0,0,136,0,25.5,339.0,156.5,182.5,17.5,1.0,0.0,2.5,19.0,0.0
401112445,2,Ohio,10,337.17,-10,-4.0,0,0,0,212,35,177,6.6,1.2,12,0,0,1,0,0,41.0,466.0,278.0,188.0,23.0,2.0,0.0,4.0,38.0,0.0
401119310,14,Ohio,52,337.17,49,27.5,0,1,1,603,251,352,11.4,5.5,25,2,0,3,47,0,38.75,467.75,278.75,189.0,23.25,1.25,0.0,2.0,59.0,0.0
401119289,9,Central Michigan,20,416.63,-23,-2.5,0,0,0,345,73,272,7.2,2.6,17,5,0,0,71,0,34.25,515.75,255.25,260.5,25.75,2.0,0.0,3.25,48.25,0.0
401119282,8,Central Michigan,38,416.63,18,11.0,0,1,1,553,254,299,8.1,6.4,26,2,0,0,51,0,27.75,439.5,199.5,240.0,24.5,2.25,0.0,5.25,53.0,0.0
401119304,12,Central Michigan,45,416.63,1,-1.0,0,1,1,501,145,356,9.4,3.8,33,3,0,1,193,0,35.5,492.75,246.75,246.0,22.25,2.5,0.0,3.25,55.0,0.0
401119271,5,Central Michigan,15,416.63,-16,-16.5,0,0,1,437,107,330,6.9,3.3,31,3,0,0,44,0,23.75,342.0,119.75,222.25,19.0,2.0,0.0,4.25,41.75,0.0
401112268,2,Central Michigan,0,416.63,-61,-35.0,0,0,0,58,15,43,1.8,0.7,3,1,0,1,40,0,38.0,529.0,244.0,285.0,31.0,3.0,0.0,0.0,38.0,0.0
401112458,4,Central Michigan,12,416.63,-5,-30.5,0,0,1,248,31,217,4.3,1.1,21,3,0,8,70,0,27.666666666666668,373.3333333333333,149.33333333333334,224.0,18.333333333333332,1.6666666666666667,0.0,3.0,32.333333333333336,0.0
401119308,13,Toledo,30,451.43,-19,-10.0,0,0,0,402,154,248,7.3,4.4,21,1,0,0,201,0,28.5,451.0,250.25,200.75,23.25,2.25,0.0,1.0,96.25,0.0
401119280,7,Toledo,7,451.43,-13,27.0,0,0,0,392,132,260,7.4,3.4,21,2,0,1,21,0,36.25,502.0,285.75,216.25,24.0,1.25,0.0,3.5,30.75,0.0
401119315,14,Toledo,7,451.43,-42,-14.5,0,0,0,251,78,173,5.8,2.8,15,0,0,0,168,0,32.5,474.25,254.25,220.0,24.5,1.75,0.0,0.5,104.0,0.0
401110724,1,Toledo,24,451.43,-14,-10.0,0,0,0,347,181,166,6.6,4.6,15,2,0,1,59,0,,,,,,,,,,
401119285,8,Toledo,14,451.43,-38,-3.0,0,0,0,309,138,171,4.5,3.6,16,3,0,2,170,0,26.75,465.5,271.25,194.25,23.5,1.75,0.0,2.75,32.5,0.0
401117507,4,Toledo,41,451.43,6,6.5,0,1,0,547,436,111,7.4,9.5,20,0,0,1,0,0,34.5,442.5,185.5,257.0,19.0,1.0,0.0,2.5,36.5,0.0
401119312,14,Bowling Green,7,315.44,-42,-28.0,0,0,0,187,106,81,4.5,3.0,9,0,0,0,88,0,18.0,308.75,159.75,149.0,17.0,2.75,0.0,1.75,63.0,0.0
401119288,9,Bowling Green,10,315.44,-39,-27.0,0,0,0,266,130,136,5.2,4.8,14,2,0,0,100,0,15.0,339.25,172.5,166.75,17.5,1.75,0.5,1.5,48.25,0.0
401112107,2,Bowling Green,0,315.44,-52,-25.0,0,0,0,140,61,79,3.3,3.1,5,1,0,4,64,0,46.0,620.0,326.0,294.0,37.0,1.0,0.0,8.0,60.0,0.0
401119266,4,Bowling Green,20,315.44,-42,-12.0,0,0,0,360,154,206,6.2,3.8,20,2,0,1,71,0,17.666666666666668,350.0,168.66666666666666,181.33333333333334,19.0,1.0,0.0,7.333333333333333,88.66666666666667,0.0
401119301,12,Bowling Green,3,315.44,-41,-17.0,0,0,0,275,185,90,3.3,4.1,12,3,0,1,82,0,21.25,327.75,176.0,151.75,16.75,1.75,0.5,2.75,50.5,0.0
401114337,6,Bowling Green,0,315.44,-52,-45.5,0,0,0,228,118,110,4.1,2.8,14,1,0,0,25,0,18.25,352.5,165.0,187.5,19.25,1.25,0.0,5.75,84.25,0.0
401119254,1,Morgan State,3,23.32,-43,-24.0,0,0,0,70,46,24,2.7,1.5,4,1,0,2,93,0,,,,,,,,,,
401114327,4,Morgan State,21,23.32,-31,-45.5,0,0,1,308,78,230,7.9,2.5,12,4,0,2,18,0,3.0,70.0,46.0,24.0,4.0,1.0,0.0,2.0,93.0,0.0
401114258,3,Louisiana Tech,35,501.25,28,13.0,0,1,1,453,129,324,10.1,3.6,20,2,2,0,42,0,17.0,401.5,121.5,280.0,22.5,1.5,0.0,2.5,56.5,0.0
401114315,13,Louisiana Tech,14,501.25,-6,-6.5,0,0,1,270,97,173,5.1,3.1,16,0,0,0,35,0,37.25,442.25,158.5,283.75,25.75,1.75,0.75,3.75,44.75,0.0
401114309,12,Louisiana Tech,10,501.25,-21,-6.5,0,0,0,261,67,194,5.1,2.0,18,2,0,2,73,0,52.0,549.25,238.0,311.25,28.25,2.0,1.25,4.25,52.0,0.0
401112135,1,Louisiana Tech,14,501.25,-31,-19.0,0,0,0,413,73,340,6.3,2.8,25,3,0,2,38,0,,,,,,,,,,
401114296,9,Louisiana Tech,42,501.25,21,18.5,0,1,1,490,152,338,9.4,4.5,29,1,0,8,16,0,45.0,506.0,223.75,282.25,24.25,1.5,1.25,3.25,78.5,0.25
401114268,5,Louisiana Tech,23,501.25,3,9.0,0,1,0,294,84,210,5.4,3.8,19,0,0,2,65,0,28.0,455.25,161.75,293.5,24.0,1.5,0.75,2.0,59.25,0.25
401119293,10,Akron,6,312.81,-29,-4.0,0,0,0,100,29,71,2.7,0.9,7,4,0,1,119,0,8.0,258.75,63.5,195.25,14.75,2.75,0.0,0.75,68.25,0.0
401119263,3,Akron,24,312.81,-21,-2.5,0,0,0,326,42,284,6.2,1.4,16,2,0,0,152,0,11.5,292.5,49.0,243.5,16.0,2.0,0.0,2.0,28.5,0.0
401112145,1,Akron,3,312.81,-39,-18.0,0,0,0,192,64,128,4.6,1.7,16,2,0,4,43,0,,,,,,,,,,
401119287,9,Akron,0,312.81,-49,-22.0,0,0,0,145,94,51,2.0,3.8,7,3,0,1,90,0,9.75,283.0,49.75,233.25,15.5,2.5,0.0,0.5,57.0,0.0
401119307,13,Akron,17,312.81,-3,-28.0,0,0,1,202,5,197,7.9,0.2,11,0,1,2,20,0,5.0,195.75,45.0,150.75,9.75,3.0,0.0,0.5,79.25,0.0
401114356,5,Akron,29,312.81,-8,9.5,0,0,0,406,71,335,8.0,2.6,22,3,0,0,63,0,13.5,288.25,44.75,243.5,14.5,2.0,0.0,1.0,63.5,0.0
401117855,1,Wagner,21,17.91,-3,-23.0,0,0,1,185,103,82,3.6,4.9,12,0,2,4,109,0,,,,,,,,,,
401114263,4,Wagner,7,17.91,-35,-37.5,0,0,1,212,-6,218,5.6,-0.2,14,1,0,2,37,0,21.0,185.0,103.0,82.0,12.0,0.0,2.0,4.0,109.0,0.0
401112146,2,Illinois,31,661.73,8,21.0,0,1,0,357,130,227,6.5,3.7,21,3,0,5,163,0,42.0,401.0,207.0,194.0,22.0,0.0,0.0,12.0,10.0,0.0
401112149,6,Illinois,17,661.73,-23,-14.0,0,0,0,248,91,157,4.0,3.4,14,1,4,2,58,0,35.5,380.25,181.25,199.0,20.25,1.5,0.0,5.5,82.75,0.0
401112154,11,Illinois,37,661.73,3,-16.0,0,1,1,405,36,369,8.8,1.3,16,2,1,0,98,0,27.75,283.5,155.5,128.0,15.0,0.75,0.75,2.25,13.75,0.0
401112155,13,Illinois,10,661.73,-9,-15.5,0,0,1,336,192,144,4.2,4.9,20,3,0,0,24,0,30.75,320.75,148.5,172.25,14.75,0.75,1.0,2.25,28.75,0.0
401112152,9,Illinois,24,661.73,18,-9.5,0,1,1,268,242,26,3.7,4.6,14,0,1,2,0,0,26.0,279.5,129.25,150.25,15.5,1.25,1.0,2.5,63.5,0.0
401117876,6,South Florida,48,559.66,26,11.0,0,1,1,503,313,190,8.6,7.5,25,2,0,5,92,0,21.5,304.75,97.5,207.25,15.0,1.75,0.0,2.5,62.75,0.0
401117912,14,South Florida,7,559.66,-27,-24.0,0,0,0,250,134,116,5.3,3.3,15,3,0,1,22,0,19.75,354.75,176.25,178.5,17.5,1.0,0.0,2.0,15.5,0.0
401117883,8,South Florida,3,559.66,-32,-15.5,0,0,0,264,150,114,3.8,4.1,13,1,0,0,31,0,37.75,404.75,207.0,197.75,20.5,1.5,0.0,3.5,95.75,0.0
401112441,2,South Florida,10,559.66,-4,-5.0,0,0,1,261,92,169,6.8,3.1,11,2,0,4,43,0,0.0,157.0,26.0,131.0,9.0,3.0,0.0,3.0,68.0,0.0
401117892,9,South Florida,45,559.66,25,1.0,0,1,1,525,347,178,7.1,8.7,27,1,0,1,18,0,24.75,356.0,190.0,166.0,19.25,1.75,0.0,2.75,94.75,0.0
401117886,8,Houston,24,597.62,7,22.0,0,1,0,284,106,178,9.9,3.0,16,0,0,0,0,0,31.0,420.75,242.0,178.75,20.75,2.0,0.5,2.25,68.25,0.25
401117895,10,Houston,29,597.62,-15,-21.5,0,0,1,419,240,179,6.0,4.9,19,1,0,0,44,0,31.0,394.25,158.5,235.75,17.75,2.0,0.5,1.25,60.5,0.25
401117869,4,Houston,31,597.62,-7,-4.0,0,0,0,533,304,229,6.9,6.6,28,1,0,4,26,0,30.666666666666668,385.0,238.66666666666666,146.33333333333334,22.0,1.3333333333333333,0.0,1.6666666666666667,25.333333333333332,0.0
401114270,5,Houston,46,597.62,21,-8.0,0,1,1,359,235,124,6.2,7.1,17,0,2,1,125,1,30.75,422.0,255.0,167.0,23.5,1.25,0.0,2.25,25.5,0.0
401112114,1,Houston,31,597.62,-18,-21.5,0,0,1,408,241,167,6.2,5.7,24,0,0,0,61,0,,,,,,,,,,
401117910,13,Houston,24,597.62,10,-6.0,0,1,1,231,131,100,7.7,3.0,12,1,2,4,112,1,27.75,367.25,137.0,230.25,17.75,1.25,0.25,0.75,29.5,0.0
401117894,10,Navy,56,335.4,46,26.5,0,1,1,573,408,165,27.5,8.0,24,0,0,3,22,0,38.75,427.25,355.25,72.0,19.75,2.0,0.75,7.5,29.75,0.0
401117871,5,Navy,23,335.4,-12,-10.5,0,0,0,373,291,82,6.3,4.4,20,2,0,3,15,0,43.5,499.5,371.5,128.0,27.5,1.0,0.0,1.5,10.5,0.0
401117916,14,Navy,56,335.4,15,9.5,0,1,1,554,447,107,26.8,8.0,20,0,0,1,1,0,38.0,481.5,363.0,118.5,23.25,1.25,0.25,2.75,16.0,0.0
401114338,12,Navy,20,335.4,-32,-7.5,0,0,0,360,281,79,6.1,4.4,20,4,0,0,30,0,44.25,476.5,403.75,72.75,21.75,1.25,0.25,7.25,13.0,0.0
401117882,7,Navy,45,335.4,28,-1.0,0,1,1,423,388,35,7.0,6.7,19,1,0,8,30,0,36.0,437.0,312.0,125.0,22.75,1.75,0.5,2.5,31.25,0.0
401117908,13,East Carolina,31,468.23,7,15.5,0,1,0,509,135,374,7.5,3.8,32,2,0,3,52,0,35.5,522.25,130.25,392.0,28.75,1.5,0.25,1.5,73.25,0.25
401117884,8,East Carolina,28,468.23,-13,-34.5,0,0,1,483,170,313,8.5,3.5,31,2,0,4,14,0,17.5,334.5,139.75,194.75,17.0,1.25,0.5,3.0,30.5,0.0
401112432,1,East Carolina,6,468.23,-28,-17.5,0,0,0,269,41,228,5.1,1.4,18,2,0,0,72,0,,,,,,,,,,
401117864,3,East Carolina,10,468.23,-32,-7.5,0,0,0,222,84,138,6.0,2.9,10,2,0,2,75,0,27.0,421.5,203.0,218.5,24.5,1.5,0.0,5.0,47.5,0.0
401114271,5,East Carolina,24,468.23,3,-3.0,0,1,1,309,107,202,9.6,3.0,12,3,2,4,16,0,20.75,386.25,190.0,196.25,21.0,1.25,0.0,3.5,42.5,0.0
401117902,11,East Carolina,51,468.23,-8,-22.0,0,0,1,644,146,498,11.9,4.2,27,1,0,1,62,0,27.0,443.0,118.25,324.75,27.25,1.25,0.25,2.25,65.5,0.25
401117854,1,UCLA,14,741.4,-10,-2.5,0,0,0,218,62,156,6.0,1.7,12,4,0,1,12,0,,,,,,,,,,
401114210,8,UCLA,34,741.4,18,-4.5,0,1,1,455,263,192,5.6,6.1,20,1,0,7,27,0,32.25,476.25,183.25,293.0,25.25,1.0,0.5,2.0,43.5,0.25
401114215,4,UCLA,67,741.4,4,-18.5,0,1,1,657,150,507,13.3,4.1,28,1,2,2,128,1,14.0,263.3333333333333,78.0,185.33333333333334,16.333333333333332,2.6666666666666665,0.0,2.3333333333333335,14.666666666666666,0.0
401114217,13,UCLA,35,741.4,-17,-13.5,0,0,0,540,157,383,7.8,4.0,27,1,0,3,42,0,27.5,385.75,182.5,203.25,22.25,2.5,0.0,4.0,28.25,0.0
401114216,12,UCLA,3,741.4,-46,-21.0,0,0,0,269,50,219,6.1,1.4,18,5,0,3,15,0,34.5,441.5,234.0,207.5,24.5,1.25,0.0,3.75,30.25,0.0
401114166,5,UCLA,17,741.4,-3,-3.5,0,0,1,445,217,228,5.4,5.0,25,1,0,2,0,0,27.25,361.75,96.0,265.75,19.25,2.25,0.5,2.25,43.0,0.25
